country,datetime_utc,price_eur,granularity_minutes,source,ingestion_ts
ES,2026-08-28T07:30:00.000Z,53.0,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T07:45:00.000Z,21.11,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T08:00:00.000Z,17.5,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T08:15:00.000Z,7.3,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T08:30:00.000Z,5.88,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T08:45:00.000Z,3.43,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T09:00:00.000Z,1.08,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T09:15:00.000Z,0.01,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T09:30:00.000Z,0.0,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T09:45:00.000Z,0.84,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T10:00:00.000Z,0.0,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T10:30:00.000Z,0.99,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T10:45:00.000Z,0.17,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T11:00:00.000Z,1.08,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T11:15:00.000Z,0.52,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T11:30:00.000Z,0.0,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T11:45:00.000Z,1.02,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T12:00:00.000Z,0.2,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T12:15:00.000Z,0.67,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T12:30:00.000Z,0.75,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T12:45:00.000Z,0.0,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T13:00:00.000Z,0.99,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T13:15:00.000Z,0.0,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T13:30:00.000Z,0.0,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T14:00:00.000Z,0.01,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T14:15:00.000Z,0.99,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T14:30:00.000Z,1.01,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T14:45:00.000Z,1.02,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T15:00:00.000Z,1.08,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T15:15:00.000Z,0.0,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T15:30:00.000Z,1.18,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T15:45:00.000Z,29.98,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T16:00:00.000Z,42.8,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T16:15:00.000Z,73.74,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T16:30:00.000Z,72.99,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T16:45:00.000Z,82.4,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T17:00:00.000Z,148.01,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T17:15:00.000Z,155.01,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T17:30:00.000Z,179.89,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T17:45:00.000Z,198.3,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T18:00:00.000Z,177.88,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T18:15:00.000Z,182.44,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T18:30:00.000Z,191.91,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T18:45:00.000Z,213.57,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T19:00:00.000Z,216.01,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T19:15:00.000Z,214.75,15,entsoe,2026-09-04T23:12:10.605Z
